gcode,gname,week_end_date,week_end_year,total_weekly_sales,weekly_purchase_tax_rate_mean,weekly_invoice_tax_rate_mean,year,month,quarter,weekofyear,weekofmonth,is_month_start,is_month_end,days_in_month,elapsed_weeks,total_weekly_sales_lag_1,lag_1_diff,total_weekly_sales_lag_2,lag_2_diff,total_weekly_sales_lag_4,lag_4_diff,total_weekly_sales_lag_8,lag_8_diff,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,rolling_mean_26,rolling_std_26,pct_change_1w,pct_change_4w,rolling_mean_ratio_4_12,target_zscore,num_holidays_in_week,min_days_to_next_holiday_in_week,num_days_before_holiday_period_in_week,num_workday_holidays_in_week,data_split,is_train
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-02-23,2020,30970.0,0.13,0.13,2020,2,1,8,4,0,0,29,59,35762.0,-4792.0,28980.0,1990.0,9143.0,21827.0,22008.0,8962.0,24934.0,14227.638548496609,28845.125,15913.542807823424,28771.666666666668,12914.235354362985,27250.0,10667.818206175061,-0.13399698003467364,2.3872908235808814,0.8666164629554538,0.17022559005714888,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-03-01,2020,18202.0,0.13,0.13,2020,3,1,9,1,1,0,31,60,30970.0,-12768.0,35762.0,-17560.0,4024.0,14178.0,29116.0,-10914.0,28478.5,7418.780200724825,27480.875,16348.871629368537,27745.75,13248.011083143423,26955.653846153848,10812.448899087787,-0.4122699386503067,3.5233598409542743,1.0264094500959606,-0.7203911545743896,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-03-08,2020,23464.0,0.13,0.13,2020,3,1,10,2,0,0,31,61,18202.0,5262.0,30970.0,-7506.0,28980.0,-5516.0,39283.0,-15819.0,27099.5,7797.4791439285045,25503.5,15659.612565906145,27013.083333333332,13218.984959370393,26777.69230769231,10831.076562444683,0.2890891110866938,-0.19033816425120775,1.003199067118711,-0.26848380145992473,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-03-15,2020,28263.0,0.13,0.13,2020,3,1,11,3,0,0,31,62,23464.0,4799.0,18202.0,10061.0,35762.0,-7499.0,53483.0,-25220.0,25224.75,5617.179563624435,22351.0,11095.820513019431,26891.5,13198.498086042699,26797.26923076923,10833.371562196853,0.20452608250937598,-0.20969185168614735,0.9380194485246267,0.10391333855253954,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-03-22,2020,32662.0,0.13,0.13,2020,3,1,12,4,0,0,31,63,28263.0,4399.0,23464.0,9198.0,30970.0,1692.0,9143.0,23519.0,25647.75,6224.874637291903,25290.875,10173.798046768401,27779.333333333332,13198.467509755088,26860.03846153846,10863.563140998522,0.15564518982415176,0.05463351630610269,0.9232672970313662,0.3699419393242323,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-03-29,2020,24614.0,0.13,0.13,2020,3,1,13,5,0,0,31,64,32662.0,-8048.0,28263.0,-3649.0,18202.0,6412.0,4024.0,20590.0,27250.75,4147.216044127273,27864.625,5602.650417117647,27404.166666666668,13220.984173470279,26251.03846153846,10509.413279458642,-0.24640254730267586,0.3522689814306119,0.9944017029040596,-0.21104076898189778,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-04-05,2020,26650.0,0.13,0.13,2020,4,2,14,1,0,0,30,65,24614.0,2036.0,32662.0,-6012.0,23464.0,3186.0,28980.0,-2330.0,28047.25,3419.6480691244624,27573.375,5596.94408807163,26351.416666666668,12681.057250577504,27175.26923076923,9339.631926613356,0.08271715283984715,0.13578247528128196,1.0643545413434445,0.023545618274038976,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-04-12,2020,29168.0,0.13,0.13,2020,4,2,15,2,0,0,30,66,26650.0,2518.0,24614.0,4554.0,28263.0,905.0,35762.0,-6594.0,28273.5,3468.273105355651,26749.125,4618.8221577584,24325.166666666668,9493.746274960868,27093.615384615383,9311.447788939911,0.09448405253283298,0.03202066305770801,1.1623147494707127,0.5101077270314235,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-04-19,2020,25935.0,0.13,0.13,2020,4,2,16,3,0,0,30,67,29168.0,-3233.0,26650.0,-715.0,32662.0,-6727.0,30970.0,-5035.0,26591.75,1913.3977413665634,26119.75,4293.063133874056,25724.5,8202.21242326506,27277.923076923078,9236.072459321997,-0.11084064728469556,-0.20595799399914272,1.0337129973371688,0.025663807414074032,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-04-26,2020,37544.0,0.13,0.13,2020,4,2,17,4,0,0,30,68,25935.0,11609.0,29168.0,8376.0,24614.0,12930.0,18202.0,19342.0,29824.25,5330.019785766904,28537.5,4630.201168107367,28517.833333333332,5352.956036932625,27562.23076923077,9439.610747515784,0.4476190476190476,0.5253107987324288,1.0458105162266886,1.6862022785897721,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-05-03,2020,20183.0,0.13,0.13,2020,5,2,18,1,0,0,31,69,37544.0,-17361.0,25935.0,-5752.0,26650.0,-6467.0,23464.0,-3281.0,28207.5,7249.129809846145,28127.375,5247.897373166294,27784.75,5862.069416247916,27633.76923076923,9373.60736667669,-0.4624174302152142,-0.24266416510318944,1.0152151809895715,-1.2967690179393314,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-05-10,2020,32322.0,0.13,0.13,2020,5,2,19,2,0,0,31,70,20183.0,12139.0,37544.0,-5222.0,29168.0,3154.0,28263.0,4059.0,28996.0,7553.570237532272,28634.75,5455.011293690022,27498.083333333332,5510.043911033308,27743.346153846152,9412.539359566299,0.6014467621265422,0.10813219967087218,1.0544734936071303,0.8754769915730182,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-05-17,2020,25956.0,0.13,0.13,2020,5,2,20,3,0,0,31,71,32322.0,-6366.0,20183.0,5773.0,25935.0,21.0,32662.0,-6706.0,29001.25,7550.740333459583,27796.5,5259.490632588452,27080.25,5412.067511589271,27695.19230769231,9418.588327426707,-0.19695563393354376,0.0008097165991902688,1.0709373067087637,-0.20773022464937071,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-05-24,2020,30388.0,0.13,0.13,2020,5,2,21,4,0,0,31,72,25956.0,4432.0,32322.0,-1934.0,37544.0,-7156.0,24614.0,5774.0,27212.25,5390.839537276793,28518.25,5155.5223304724395,28095.75,4689.817075808559,27763.384615384617,9431.923269734227,0.17075050084758825,-0.1906030257830812,0.9685539627879661,0.48877172882159786,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-05-31,2020,25922.0,0.13,0.13,2020,5,2,22,5,0,1,31,73,30388.0,-4466.0,25956.0,-34.0,20183.0,5739.0,26650.0,-728.0,28647.0,3225.100101805627,28427.25,5199.447518727347,28300.583333333332,4519.722707872762,27943.576923076922,9346.619098574965,-0.1469659075951033,0.28434821384333353,1.012240619304078,-0.5262675361013084,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-06-07,2020,31322.0,0.13,0.13,2020,6,2,23,1,0,0,30,74,25922.0,5400.0,30388.0,934.0,32322.0,-1000.0,29168.0,2154.0,28397.0,2863.7860720847616,28696.5,5298.12209318412,28555.5,4602.909978777269,27974.69230769231,9356.855988073057,0.20831725947071988,-0.030938679537157343,0.9944494055435905,0.6010328276580593,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-06-14,2020,25731.0,0.13,0.13,2020,6,2,24,2,0,0,30,75,31322.0,-5591.0,25922.0,-191.0,25956.0,-225.0,25935.0,-204.0,28340.75,2929.176832604455,28671.0,5313.779795426763,27977.916666666668,4473.820930669561,27723.73076923077,9324.882594682656,-0.17850073430815405,-0.008668515950069344,1.0129685615142896,-0.5022366119446784,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-06-21,2020,29154.0,0.13,0.13,2020,6,2,25,3,0,0,30,76,25731.0,3423.0,31322.0,-2168.0,30388.0,-1234.0,37544.0,-8390.0,28032.25,2697.510256390758,27622.25,3970.569183738914,28356.25,4353.842756692079,27701.884615384617,9320.678229944107,0.13303019703859165,-0.040608134790048656,0.9885739475424289,0.18322894155371539,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-06-28,2020,28013.0,0.13,0.13,2020,6,2,26,4,0,0,30,77,29154.0,-1141.0,25731.0,2282.0,25922.0,2091.0,20183.0,7830.0,28555.0,2329.794697679032,28601.0,2605.0656695862995,28469.833333333332,4322.952817300479,27932.846153846152,9248.060582380762,-0.0391369966385402,0.08066507213949548,1.0029914705038667,-0.10567622471036066,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-07-05,2020,27174.0,0.13,0.13,2020,7,3,27,1,0,0,31,78,28013.0,-839.0,29154.0,-1980.0,31322.0,-4148.0,32322.0,-5148.0,27518.0,1441.437476965269,27957.5,2150.8244266526453,28303.666666666668,4331.990332679002,27858.153846153848,9245.964644934827,-0.029950380180630454,-0.13243087925419827,0.9722415234775235,-0.26077312734168917,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-07-12,2020,32441.0,0.13,0.13,2020,7,3,28,2,0,0,31,79,27174.0,5267.0,28013.0,4428.0,25731.0,6710.0,25956.0,6485.0,29195.5,2310.826764024801,28768.125,2484.845119490773,28845.833333333332,4414.924602122252,27595.0,9001.936293931445,0.19382497976006485,0.26077494073296803,1.0121219124656942,0.8143211924703025,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-07-19,2020,28554.0,0.13,0.13,2020,7,3,29,3,0,0,31,80,32441.0,-3887.0,27174.0,1380.0,29154.0,-600.0,30388.0,-1834.0,29045.5,2333.778124272599,28538.875,2397.0993445948616,28096.666666666668,3465.403120544401,26636.19230769231,7301.2339944381065,-0.1198175148731544,-0.02058036633052074,1.0337703167635544,0.13197117836654076,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-07-26,2020,31448.0,0.13,0.13,2020,7,3,30,4,0,0,31,81,28554.0,2894.0,32441.0,-993.0,28013.0,3435.0,25922.0,5526.0,29904.25,2455.992993339625,29229.625,2330.5574402152874,29035.416666666668,2524.957297868756,27494.076923076922,6420.925309785681,0.10135182461301384,0.122621639952879,1.0299232259453253,0.955494706928202,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-08-02,2020,22658.0,0.13,0.13,2020,8,3,31,1,0,0,31,82,31448.0,-8790.0,28554.0,-5896.0,27174.0,-4516.0,31322.0,-8664.0,28775.25,4398.901936847422,28146.625,3104.043351018147,28230.083333333332,2895.3972080570093,28210.76923076923,4426.715850900707,-0.2795090307809718,-0.16618826819754173,1.0193115500308478,-1.9244624944128288,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-08-09,2020,37247.0,0.13,0.13,2020,8,3,32,2,0,0,31,83,22658.0,14589.0,31448.0,5799.0,32441.0,4806.0,25731.0,11516.0,29976.75,6072.051568456908,29586.125,4273.671804950463,29171.0,3786.6513870797257,28528.73076923077,4767.92824239371,0.6438785417953923,0.14814586480071523,1.0276216105035823,2.1327550847579424,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-08-16,2020,33136.0,0.13,0.13,2020,8,3,33,3,0,0,31,84,37247.0,-4111.0,22658.0,10478.0,28554.0,4582.0,29154.0,3982.0,31122.25,6145.930706573253,30083.875,4444.6233148281835,29400.0,3946.65404891514,28427.73076923077,4634.522685737505,-0.11037130507154935,0.16046788541010026,1.058579931972789,0.9466246480425502,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-08-23,2020,28606.0,0.13,0.13,2020,8,3,34,4,0,0,31,85,33136.0,-4530.0,37247.0,-8641.0,31448.0,-2842.0,28013.0,593.0,30411.75,6258.954991317108,30158.0,4409.962260933435,29623.666666666668,3805.145925605429,28336.80769230769,4605.751699944174,-0.13670931916948337,-0.09037140676672606,1.0266031663872355,-0.2674448461538959,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-08-30,2020,25216.0,0.13,0.13,2020,8,3,35,5,0,0,31,86,28606.0,-3390.0,33136.0,-7920.0,22658.0,2558.0,27174.0,-1958.0,31051.25,5252.392811852518,29913.25,4647.184362600647,29114.833333333332,3962.3999117461813,28606.576923076922,4173.519715281856,-0.11850660700552329,0.11289610733515754,1.066509625677633,-0.983957556069893,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-09-06,2020,29378.0,0.13,0.13,2020,9,3,36,1,0,0,30,87,25216.0,4162.0,28606.0,772.0,37247.0,-7869.0,32441.0,-3063.0,29084.0,3250.3870538752767,29530.375,4533.974665550869,29418.75,3816.439181059664,28834.03846153846,4041.0912336226374,0.16505393401015223,-0.21126533680564874,0.9886212024644147,-0.010677492308074838,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-09-13,2020,33159.0,0.13,0.13,2020,9,3,37,2,0,0,30,88,29378.0,3781.0,25216.0,7943.0,33136.0,23.0,28554.0,4605.0,29089.75,3259.950753718017,30106.0,4682.20555477254,29752.5,3963.4695200497904,29022.346153846152,4126.585571072628,0.12870174960855052,0.0006941091260259658,0.9777245609612638,0.8594742517301373,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-09-20,2020,34677.0,0.13,0.13,2020,9,3,38,3,0,0,30,89,33159.0,1518.0,29378.0,5299.0,28606.0,6071.0,31448.0,3229.0,30607.5,4228.905492756568,30509.625,4946.154550687402,30307.833333333332,4159.590185962025,29099.846153846152,4215.635560076892,0.045779426400072376,0.2122282038733132,1.0098874328418945,1.0503839251789588,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-09-27,2020,43387.0,0.13,0.13,2020,9,3,39,4,0,0,30,90,34677.0,8710.0,33159.0,10228.0,25216.0,18171.0,22658.0,20729.0,35150.25,5925.986914992866,33100.75,5627.971665833843,31658.916666666668,5474.4254237040295,29821.884615384617,4958.76880144195,0.2511751304899501,0.7206138959390862,1.1102796210651553,2.142340506192893,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-10-04,2020,20586.0,0.13,0.13,2020,10,4,40,1,0,0,31,91,43387.0,-22801.0,34677.0,-14091.0,29378.0,-8792.0,37247.0,-16661.0,32952.25,9395.489250166806,31018.125,6829.007655111497,30671.0,6324.186961758231,29588.653846153848,5248.089564344801,-0.5255260792403255,-0.29927156375519093,1.074378077010857,-1.5946713879559626,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-10-11,2020,20594.0,0.13,0.13,2020,10,4,41,2,0,0,31,92,20586.0,8.0,43387.0,-22793.0,33159.0,-12565.0,33136.0,-12542.0,29811.0,11225.557833206627,29450.375,7662.167595912865,30007.666666666668,6952.650604211497,29258.884615384617,5537.004636638301,0.0003886136209074742,-0.3789318133839983,0.9934461193250613,-1.3539680335675772,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-10-18,2020,29907.0,0.13,0.13,2020,10,4,42,3,0,0,31,93,20594.0,9313.0,20586.0,9321.0,34677.0,-4770.0,28606.0,1301.0,28618.5,10780.885569686132,29613.0,7655.489608304431,29879.25,6937.844427158526,29411.653846153848,5496.273478947787,0.4522190929396912,-0.1375551518297431,0.9578051657923141,0.003999801421226929,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-10-25,2020,32980.0,0.13,0.13,2020,10,4,43,4,0,0,31,94,29907.0,3073.0,20594.0,12386.0,43387.0,-10407.0,25216.0,7764.0,26016.75,6390.622263650596,30583.5,7509.173114074735,30739.416666666668,6592.420557777404,29236.115384615383,5295.365659343464,0.10275186411208082,-0.23986447553414614,0.8463644669032431,0.339872633078605,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-11-01,2020,29858.0,0.13,0.13,2020,11,4,44,1,1,0,30,95,32980.0,-3122.0,29907.0,-49.0,20586.0,9272.0,29378.0,480.0,28334.75,5363.14021042399,30643.5,7500.077009128449,30123.666666666668,6266.350066148174,29608.23076923077,4963.265306692318,-0.09466343238326258,0.45040318663169154,0.9406142457204191,-0.042395758912647054,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-11-08,2020,29193.0,0.13,0.13,2020,11,4,45,2,0,0,30,96,29858.0,-665.0,32980.0,-3787.0,20594.0,8599.0,33159.0,-3966.0,30484.5,1695.2385279560724,30147.75,7440.892338000483,29795.083333333332,6197.0297791226885,29487.884615384617,4932.672187177458,-0.022272087882644565,0.4175488006215402,1.0231386050830535,-0.09715675973701209,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-11-15,2020,31564.0,0.13,0.13,2020,11,4,46,3,0,0,30,97,29193.0,2371.0,29858.0,1706.0,29907.0,1657.0,34677.0,-3113.0,30898.75,1709.4738713027093,29758.625,7249.122743723645,30041.583333333332,6204.2577676116725,29703.576923076922,4894.518633517126,0.08121810022950715,0.05540508910957298,1.0285326727674695,0.2453825620550775,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-11-22,2020,26668.0,0.13,0.13,2020,11,4,47,4,0,0,30,98,31564.0,-4896.0,29193.0,-2525.0,32980.0,-6312.0,43387.0,-16719.0,29320.75,2030.9448334867866,27668.75,4731.765021034509,30162.583333333332,6115.108539263205,29560.5,4927.968597708411,-0.15511342035230014,-0.19138872043662825,0.9720901447986053,-0.5714670983999225,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-11-29,2020,34287.0,0.13,0.13,2020,11,4,48,5,0,0,30,99,26668.0,7619.0,31564.0,2723.0,29858.0,4429.0,20586.0,13701.0,30428.0,3258.0772448383323,29381.375,4257.7393712592875,30571.666666666668,6221.130624124872,29882.23076923077,4953.91443048985,0.28569821508924553,0.14833545448456031,0.9953006596521834,0.5972119149734086,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-12-06,2020,27696.0,0.13,0.13,2020,12,4,49,1,0,0,31,100,34287.0,-6591.0,26668.0,1028.0,29193.0,-1497.0,20594.0,7102.0,30053.75,3522.4777619359556,30269.125,2569.4952499052642,30116.416666666668,6214.464526896962,29742.76923076923,4962.7923052063725,-0.19223029136407388,-0.051279416298427694,0.9979191858261136,-0.3894811300621009,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-12-13,2020,33918.0,0.13,0.13,2020,12,4,50,2,0,0,31,101,27696.0,6222.0,34287.0,-369.0,31564.0,2354.0,29907.0,4011.0,30642.25,4020.356234216068,30770.5,2863.2718547643567,30053.166666666668,6167.512919002333,30057.653846153848,4957.793807267987,0.22465337954939346,0.07457863388670627,1.019601373122078,0.6266437353419463,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-12-20,2020,30969.0,0.13,0.13,2020,12,4,51,3,0,0,31,102,33918.0,-2949.0,27696.0,3273.0,26668.0,4301.0,32980.0,-2011.0,31717.5,3064.7047166081115,30519.125,2726.59591209573,29018.333333333332,4558.8819469318,30127.46153846154,4957.3389896659,-0.08694498496373604,0.1612794360281986,1.0930159094825111,0.4278826890833393,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2020-12-27,2020,32503.0,0.13,0.13,2020,12,4,52,4,0,0,31,103,30969.0,1534.0,33918.0,-1415.0,34287.0,-1784.0,29858.0,2645.0,31271.5,2670.596749792077,30849.75,2794.4958016991704,30011.416666666668,3787.797788073356,30300.153846153848,4958.939779366634,0.049533404372114065,-0.05203138215650249,1.0419867994679801,0.657792066191755,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-01-03,2021,24791.0,0.13,0.13,2021,1,1,53,1,0,0,31,104,32503.0,-7712.0,30969.0,-6178.0,27696.0,-2905.0,29193.0,-4402.0,30545.25,4020.7455672632,30299.5,3509.2913000449867,30361.166666666668,2937.5104745138988,30208.5,5040.3834000996585,-0.23727040580869463,-0.10488879260543038,1.0060631179082928,-1.8962201888278962,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-01-10,2021,36538.0,0.13,0.13,2021,1,1,1,2,0,0,31,105,24791.0,11747.0,32503.0,4035.0,33918.0,2620.0,31564.0,4974.0,31200.25,4875.814282421621,30921.25,4147.860300375191,30913.75,3427.1836867502975,30366.076923076922,5175.208370089686,0.4738413133798556,0.07724512058494004,1.0092677206744571,1.6410704864590993,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-01-17,2021,39546.0,0.13,0.13,2021,1,1,2,3,0,0,31,106,36538.0,3008.0,24791.0,14755.0,30969.0,8577.0,26668.0,12878.0,33344.5,6390.814476001215,32531.0,4720.760108287648,31460.916666666668,4219.598461257008,30788.846153846152,5462.269958120415,0.08232525042421579,0.27695437372856735,1.0598705801642778,1.9160788419959764,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-01-24,2021,36374.0,0.13,0.13,2021,1,1,3,4,0,0,31,107,39546.0,-3172.0,36538.0,-164.0,32503.0,3871.0,34287.0,2087.0,34312.25,6512.83647243401,32791.875,4886.419940947127,32003.916666666668,4409.555542606695,30978.30769230769,5570.40752382971,-0.08021038790269563,0.11909669876626783,1.0721265886727405,0.9910484834827528,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-01-31,2021,42414.0,0.13,0.13,2021,1,1,4,5,0,1,31,108,36374.0,6040.0,39546.0,2868.0,24791.0,17623.0,27696.0,14718.0,38718.0,2863.1413983012917,34631.625,5433.751740937642,33105.666666666664,5220.486973685916,31738.153846153848,5735.057165834077,0.16605267498762855,0.7108628131176637,1.1695278753889062,1.7830392797170802,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-02-07,2021,47760.0,0.13,0.13,2021,2,1,5,1,0,0,28,109,42414.0,5346.0,36374.0,11386.0,36538.0,11222.0,33918.0,13842.0,41523.5,4834.417545061661,36361.875,7117.126776556072,34455.333333333336,6676.293709609382,32142.5,6463.352982779153,0.12604328759371897,0.307132300618534,1.2051399880037923,1.9928222521901446,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-02-14,2021,7879.0,0.13,0.13,2021,2,1,6,2,0,0,28,110,47760.0,-39881.0,42414.0,-34535.0,39546.0,-31667.0,30969.0,-23090.0,33606.75,17771.29643319999,33475.625,12364.245744859882,32889.583333333336,10029.69196897015,31171.076923076922,8018.89880680922,-0.8350293132328308,-0.8007636676275729,1.021805282827643,-2.4936541830707317,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-02-21,2021,12846.0,0.13,0.13,2021,2,1,7,3,0,0,28,111,7879.0,4967.0,47760.0,-34914.0,36374.0,-23528.0,32503.0,-19657.0,27724.75,20268.335754323787,31018.5,14374.867611812739,31102.833333333332,11552.349952466056,30564.923076923078,8780.078113197305,0.6304099505013327,-0.6468356518392258,0.8913898519427491,-1.5803566727509049,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-02-28,2021,21320.0,0.13,0.13,2021,2,1,8,4,0,1,28,112,12846.0,8474.0,7879.0,13441.0,42414.0,-21094.0,24791.0,-3471.0,22451.25,17761.60513345195,30584.625,14639.627717139141,30571.5,11865.665582986601,30415.076923076922,8907.341052965603,0.6596605947376615,-0.49733578535389256,0.7343849663902654,-0.7796865616426202,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-03-07,2021,36514.0,0.13,0.13,2021,3,1,9,1,0,0,31,113,21320.0,15194.0,12846.0,23668.0,47760.0,-11246.0,36538.0,-24.0,19639.75,12543.708021022598,30581.625,14638.235841575017,30787.833333333332,11955.549718043338,30689.53846153846,8983.720593298845,0.7126641651031895,-0.2354690117252931,0.6379062075386922,0.47895469482467434,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-03-14,2021,29001.0,0.13,0.13,2021,3,1,10,2,0,0,31,114,36514.0,-7513.0,21320.0,7681.0,7879.0,21122.0,39546.0,-10545.0,24920.25,10162.297521558137,29263.5,14183.412686253314,30623.833333333332,11966.331782686513,30529.615384615383,8975.007195883136,-0.20575669606178448,2.6807970554638914,0.8137534491109866,-0.1356166085651518,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-03-21,2021,29270.0,0.13,0.13,2021,3,1,11,3,0,0,31,115,29001.0,269.0,36514.0,-7244.0,12846.0,16424.0,36374.0,-7104.0,29026.25,6205.179039855874,28375.5,13894.072980951267,30354.416666666668,11956.56773841613,30321.653846153848,8937.628853078697,0.00927554222268201,1.2785302817997821,0.9562446980532762,-0.09069631773861543,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-03-28,2021,30020.0,0.13,0.13,2021,3,1,12,4,0,0,31,116,29270.0,750.0,29001.0,1019.0,21320.0,8700.0,42414.0,-12394.0,31201.25,3567.9821911924764,26826.25,12748.895422741532,30790.166666666668,11829.993950919332,29807.53846153846,8531.22683431063,0.025623505295524485,0.40806754221388375,1.0133511240060409,-0.06510287916138932,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-04-04,2021,27398.0,0.13,0.13,2021,4,2,13,1,0,0,30,117,30020.0,-2622.0,29270.0,-1872.0,36514.0,-9116.0,47760.0,-20362.0,28922.25,1103.8606116715987,24281.0,9621.545539643232,30028.5,11720.005813681466,30069.53846153846,8339.136987630181,-0.08734177215189876,-0.24965766555293856,0.9631599980018982,-0.2244452811558557,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-04-11,2021,34277.0,0.13,0.13,2021,4,2,14,2,0,0,30,118,27398.0,6879.0,30020.0,4257.0,29001.0,5276.0,7879.0,26398.0,30241.25,2907.6695565349232,27580.75,7481.468357596273,29589.416666666668,11426.036117396998,30595.80769230769,8146.76893998711,0.25107672092853495,0.18192476121513046,1.0220292728537512,0.4102545524248899,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-04-18,2021,25147.0,0.13,0.13,2021,4,2,15,3,0,0,30,119,34277.0,-9130.0,27398.0,-2251.0,29270.0,-4123.0,12846.0,12301.0,29210.5,3920.965059778013,29118.375,4806.28365304956,28653.833333333332,11278.692766236323,30412.73076923077,8216.056735722777,-0.2663593663389445,-0.14086094977792962,1.019427301757182,-0.31092551291328024,0,0.0,0,0,train,True
26436,低钙腹膜透析液(乳酸盐-G1.5%),2021-04-25,2021,34659.0,0.13,0.13,2021,4,2,16,4,0,0,30,120,25147.0,9512.0,34277.0,382.0,30020.0,4639.0,21320.0,13339.0,30370.25,4822.609347300137,30785.75,3952.310273751289,28007.583333333332,10621.616838558597,30477.30769230769,8243.594394530744,0.3782558555692528,0.15453031312458365,1.084358105394075,0.6262150826718483,0,0.0,0,0,train,True
